Time,Detail,Message
2025-03-02 18:06:31.004,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:31.005,ActionQueue.ProcessAction(),Trying to process (Render, System.Action)
2025-03-02 18:06:31.005,ActionQueue.ProcessAction(),(Render, System.Action) invoked
2025-03-02 18:06:31.006,ActionQueue.ProcessAction(),Trying to process (Render, System.Action)
2025-03-02 18:06:31.006,ActionQueue.ProcessAction(),(Render, System.Action) invoked
2025-03-02 18:06:31.006,ActionQueue.ProcessAction(),Trying to process (Render, System.Action)
2025-03-02 18:06:31.006,ActionQueue.ProcessAction(),(Render, System.Action) invoked
2025-03-02 18:06:31.006,ActionQueue.ProcessAction(),Trying to process (Render, System.Action)
2025-03-02 18:06:31.006,ActionQueue.ProcessAction(),(Render, System.Action) invoked
2025-03-02 18:06:31.066,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:31.130,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:31.207,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:31.269,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:31.330,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:31.392,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:31.454,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:31.518,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:31.579,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:31.656,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:31.720,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:31.783,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:31.847,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:31.907,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:31.969,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:32.031,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:32.095,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:32.157,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:32.233,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:32.294,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:32.356,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:32.417,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:32.478,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:32.539,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:32.616,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:32.678,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:32.739,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:32.801,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:32.863,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:32.925,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:33.000,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:33.060,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:33.123,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:33.185,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:33.247,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:33.310,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:33.371,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:33.447,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:33.511,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:33.574,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:33.637,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:33.700,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:33.700,ActionQueue.ProcessAction(),Trying to process (Left, System.Action)
2025-03-02 18:06:33.701,ActionQueue.ProcessAction(),(Left, System.Action) invoked
2025-03-02 18:06:33.701,ActionQueue.ProcessAction(),Trying to process (Render, System.Action)
2025-03-02 18:06:33.701,ActionQueue.ProcessAction(),(Render, System.Action) invoked
2025-03-02 18:06:33.701,ActionQueue.ProcessAction(),Trying to process (Render, System.Action)
2025-03-02 18:06:33.701,ActionQueue.ProcessAction(),(Render, System.Action) invoked
2025-03-02 18:06:33.702,ActionQueue.ProcessAction(),Trying to process (Render, System.Action)
2025-03-02 18:06:33.702,ActionQueue.ProcessAction(),(Render, System.Action) invoked
2025-03-02 18:06:33.702,ActionQueue.ProcessAction(),Trying to process (Render, System.Action)
2025-03-02 18:06:33.702,ActionQueue.ProcessAction(),(Render, System.Action) invoked
2025-03-02 18:06:33.702,ActionQueue.ProcessAction(),Trying to process (Render, System.Action)
2025-03-02 18:06:33.702,ActionQueue.ProcessAction(),(Render, System.Action) invoked
2025-03-02 18:06:33.762,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:33.825,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:33.886,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:33.948,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:34.010,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:34.087,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:34.147,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:34.210,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:34.271,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:34.333,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:34.395,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:34.459,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:34.537,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:34.537,ActionQueue.ProcessAction(),Trying to process (Right, System.Action)
2025-03-02 18:06:34.538,ActionQueue.ProcessAction(),(Right, System.Action) invoked
2025-03-02 18:06:34.538,ActionQueue.ProcessAction(),Trying to process (Render, System.Action)
2025-03-02 18:06:34.538,ActionQueue.ProcessAction(),(Render, System.Action) invoked
2025-03-02 18:06:34.538,ActionQueue.ProcessAction(),Trying to process (Render, System.Action)
2025-03-02 18:06:34.538,ActionQueue.ProcessAction(),(Render, System.Action) invoked
2025-03-02 18:06:34.538,ActionQueue.ProcessAction(),Trying to process (Render, System.Action)
2025-03-02 18:06:34.539,ActionQueue.ProcessAction(),(Render, System.Action) invoked
2025-03-02 18:06:34.539,ActionQueue.ProcessAction(),Trying to process (Render, System.Action)
2025-03-02 18:06:34.539,ActionQueue.ProcessAction(),(Render, System.Action) invoked
2025-03-02 18:06:34.539,ActionQueue.ProcessAction(),Trying to process (Render, System.Action)
2025-03-02 18:06:34.539,ActionQueue.ProcessAction(),(Render, System.Action) invoked
2025-03-02 18:06:34.601,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:34.663,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:34.723,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:34.786,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:34.849,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:34.911,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:34.972,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:35.034,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:35.111,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:35.172,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:35.233,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:35.294,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:35.356,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:35.418,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:35.496,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:35.558,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:35.620,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:35.684,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:35.746,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:35.808,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:35.870,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:35.933,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:35.994,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:36.072,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:36.136,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:36.198,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:36.259,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:36.322,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:36.383,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:36.445,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:36.507,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:36.571,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:36.633,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:36.711,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:36.774,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:36.835,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:36.898,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:36.961,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:37.023,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:37.085,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:37.150,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:37.211,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:37.288,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:37.350,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:37.413,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:37.476,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:37.537,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:37.600,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:37.660,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:37.722,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:37.787,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:37.865,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:37.927,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:37.992,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:38.052,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:38.114,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:38.176,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:38.238,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:38.300,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:38.362,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:38.425,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:38.502,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:38.563,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:38.626,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:38.688,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:38.752,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:38.814,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:38.875,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:38.951,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:39.014,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:39.078,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:39.140,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:39.202,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:39.264,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:39.265,ActionQueue.ProcessAction(),Trying to process (Left, System.Action)
2025-03-02 18:06:39.266,ActionQueue.ProcessAction(),(Left, System.Action) invoked
2025-03-02 18:06:39.266,ActionQueue.ProcessAction(),Trying to process (Render, System.Action)
2025-03-02 18:06:39.266,ActionQueue.ProcessAction(),(Render, System.Action) invoked
2025-03-02 18:06:39.267,ActionQueue.ProcessAction(),Trying to process (Render, System.Action)
2025-03-02 18:06:39.267,ActionQueue.ProcessAction(),(Render, System.Action) invoked
2025-03-02 18:06:39.267,ActionQueue.ProcessAction(),Trying to process (Render, System.Action)
2025-03-02 18:06:39.267,ActionQueue.ProcessAction(),(Render, System.Action) invoked
2025-03-02 18:06:39.268,ActionQueue.ProcessAction(),Trying to process (Render, System.Action)
2025-03-02 18:06:39.268,ActionQueue.ProcessAction(),(Render, System.Action) invoked
2025-03-02 18:06:39.268,ActionQueue.ProcessAction(),Trying to process (Render, System.Action)
2025-03-02 18:06:39.268,ActionQueue.ProcessAction(),(Render, System.Action) invoked
2025-03-02 18:06:39.326,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:39.389,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:39.452,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:39.514,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:39.591,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:39.653,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:39.716,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:39.779,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:39.840,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:39.904,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:39.965,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:40.027,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:40.104,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:40.166,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:40.228,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:40.290,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:40.352,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:40.416,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:40.477,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:40.552,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:40.614,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:40.677,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:40.742,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:40.742,ActionQueue.ProcessAction(),Trying to process (Right, System.Action)
2025-03-02 18:06:40.743,ActionQueue.ProcessAction(),(Right, System.Action) invoked
2025-03-02 18:06:40.743,ActionQueue.ProcessAction(),Trying to process (Render, System.Action)
2025-03-02 18:06:40.743,ActionQueue.ProcessAction(),(Render, System.Action) invoked
2025-03-02 18:06:40.743,ActionQueue.ProcessAction(),Trying to process (Render, System.Action)
2025-03-02 18:06:40.743,ActionQueue.ProcessAction(),(Render, System.Action) invoked
2025-03-02 18:06:40.744,ActionQueue.ProcessAction(),Trying to process (Render, System.Action)
2025-03-02 18:06:40.744,ActionQueue.ProcessAction(),(Render, System.Action) invoked
2025-03-02 18:06:40.744,ActionQueue.ProcessAction(),Trying to process (Render, System.Action)
2025-03-02 18:06:40.744,ActionQueue.ProcessAction(),(Render, System.Action) invoked
2025-03-02 18:06:40.744,ActionQueue.ProcessAction(),Trying to process (Render, System.Action)
2025-03-02 18:06:40.744,ActionQueue.ProcessAction(),(Render, System.Action) invoked
2025-03-02 18:06:40.801,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:40.863,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:40.925,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:40.990,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:41.051,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:41.113,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:41.190,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:41.251,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:41.314,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:41.317,ActionQueue.ProcessAction(),Trying to process (Down, System.Action)
2025-03-02 18:06:41.317,ActionQueue.ProcessAction(),(Down, System.Action) invoked
2025-03-02 18:06:41.318,StateMachine.TransitionTo(Freeze),TransitionTo called. CurrentState: Tetris.States.EndState. Next state: Freeze
2025-03-02 18:06:41.318,ActionQueue.ProcessAction(),moveDownOccurred = true
2025-03-02 18:06:41.318,ActionQueue.ProcessAction(),Trying to process (Count, System.Action)
2025-03-02 18:06:41.318,ActionQueue.ProcessAction(),(Count, System.Action) invoked
2025-03-02 18:06:41.321,StateMachine.TransitionTo(Spawn),TransitionTo called. CurrentState: Tetris.States.FreezeState. Next state: Spawn
2025-03-02 18:06:41.321,SpawnState.Enter(),SpawnState Entered
2025-03-02 18:06:41.321,StateMachine.TransitionTo(End),TransitionTo called. CurrentState: Tetris.States.SpawnState. Next state: End
2025-03-02 18:06:41.375,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:41.376,ActionQueue.ProcessAction(),Trying to process (Render, System.Action)
2025-03-02 18:06:41.376,ActionQueue.ProcessAction(),(Render, System.Action) invoked
2025-03-02 18:06:41.376,ActionQueue.ProcessAction(),Trying to process (Render, System.Action)
2025-03-02 18:06:41.376,ActionQueue.ProcessAction(),(Render, System.Action) invoked
2025-03-02 18:06:41.377,ActionQueue.ProcessAction(),Trying to process (Render, System.Action)
2025-03-02 18:06:41.377,ActionQueue.ProcessAction(),(Render, System.Action) invoked
2025-03-02 18:06:41.377,ActionQueue.ProcessAction(),Trying to process (Render, System.Action)
2025-03-02 18:06:41.377,ActionQueue.ProcessAction(),(Render, System.Action) invoked
2025-03-02 18:06:41.437,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:41.500,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:41.561,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:41.640,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:41.703,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:41.765,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:41.825,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:41.889,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:41.950,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:42.019,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:42.074,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:42.152,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:42.216,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:42.276,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:42.338,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:42.400,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:42.463,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:42.524,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:42.587,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:42.665,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:42.727,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:42.789,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:42.851,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:42.915,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:42.975,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:43.037,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:43.098,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:43.175,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:43.239,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:43.301,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:43.363,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:43.425,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:43.488,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:43.548,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:43.613,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:43.689,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:43.751,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:43.813,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:43.875,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:43.937,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:44.002,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:44.063,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:44.125,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
2025-03-02 18:06:44.186,Game.OnTimedEvent(),OnTimedEvent called, signaling run of action queue and rendering
